Bin,Density,Frequency,Min,Max,Fit,sub Dist,Density^2,Fit^2,Normed Fit,Normed Fit^2,Variables,NORM =/=1,Assumed Norm =1,Percent Diff,,,,,Remove Outliers,Bin,Density,Frequency,Min,Max,Fit,sum Dist,Variables,NORM =/=1,Assumed Norm =1,Percent Diff same data,Percent Diff Norm=/=1,Percent Diff Norm=1
-22.630804,0,0,-22.64634167,-22.61526633,0.000868134,7.54E-07,0,7.54E-07,0.000771362,5.95E-07,,,,,,,,,,-12.99744877,0,0,-13.01298644,-12.9819111,0.002580331,6.66E-06,,,,,,
-22.59972866,0,0,-22.61526633,-22.58419099,0.000870492,7.58E-07,0,7.58E-07,0.000773458,5.98E-07,,,,,,,,,,-12.96637343,0,0,-12.9819111,-12.95083576,0.002592381,6.72E-06,,,,,,
-22.56865332,0,0,-22.58419099,-22.55311565,0.000872859,7.62E-07,0,7.62E-07,0.000775563,6.01E-07,,,,,,,,,,-12.93529809,0,0,-12.95083576,-12.91976042,0.002604515,6.78E-06,,,,,,
-22.53757798,0,0,-22.55311565,-22.52204031,0.000875236,7.66E-07,0,7.66E-07,0.000777676,6.05E-07,,,,,,,,,,-12.90422275,0,0,-12.91976042,-12.88868508,0.002616734,6.85E-06,,,,,,
-22.50650264,0,0,-22.52204031,-22.49096497,0.000877623,7.70E-07,0,7.70E-07,0.000779798,6.08E-07,,,,,,,,,,-12.87314741,0,0,-12.88868508,-12.85760974,0.002629039,6.91E-06,,,,,,
-22.4754273,0,0,-22.49096497,-22.45988963,0.00088002,7.74E-07,0,7.74E-07,0.000781928,6.11E-07,,,,,,,,,,-12.84207207,0,0,-12.85760974,-12.8265344,0.002641431,6.98E-06,,,,,,
-22.44435196,0,0,-22.45988963,-22.42881429,0.000882426,7.79E-07,0,7.79E-07,0.000784067,6.15E-07,,,,,,,,,,-12.81099673,0,0,-12.8265344,-12.79545906,0.00265391,7.04E-06,,,,,,
-22.41327662,0,0,-22.42881429,-22.39773895,0.000884842,7.83E-07,0,7.83E-07,0.000786215,6.18E-07,,,,,,,,,,-12.77992139,0,0,-12.79545906,-12.76438372,0.002666477,7.11E-06,,,,,,
-22.38220128,0,0,-22.39773895,-22.36666361,0.000887268,7.87E-07,0,7.87E-07,0.000788372,6.22E-07,,,,,,,,,,-12.74884605,0,0,-12.76438372,-12.73330838,0.002679134,7.18E-06,,,,,,
-22.35112594,0,0,-22.36666361,-22.33558827,0.000889704,7.92E-07,0,7.92E-07,0.000790538,6.25E-07,,,,,,,,,,-12.71777071,0,0,-12.73330838,-12.70223304,0.00269188,7.25E-06,,,,,,
-22.32005061,0,0,-22.33558827,-22.30451294,0.000892151,7.96E-07,0,7.96E-07,0.000792713,6.28E-07,,,,,,,,,,-12.68669537,0.01290291,1,-12.70223304,-12.6711577,0.002704718,0.000104003,,,,,,
-22.28897527,0,0,-22.30451294,-22.2734376,0.000894607,8.00E-07,0,8.00E-07,0.000794896,6.32E-07,,,,,,,,,,-12.65562003,0,0,-12.6711577,-12.64008236,0.002717647,7.39E-06,,,,,,
-22.25789993,0,0,-22.2734376,-22.24236226,0.000897073,8.05E-07,0,8.05E-07,0.000797089,6.35E-07,,,,,,,,,,-12.6245447,0,0,-12.64008236,-12.60900703,0.002730668,7.46E-06,,,,,,
-22.22682459,0,0,-22.24236226,-22.21128692,0.00089955,8.09E-07,0,8.09E-07,0.000799291,6.39E-07,,,,,,,,,,-12.59346936,0,0,-12.60900703,-12.57793169,0.002743784,7.53E-06,,,,,,
-22.19574925,0,0,-22.21128692,-22.18021158,0.000902037,8.14E-07,0,8.14E-07,0.000801502,6.42E-07,,,,,,,,,,-12.56239402,0,0,-12.57793169,-12.54685635,0.002756993,7.60E-06,,,,,,
-22.16467391,0,0,-22.18021158,-22.14913624,0.000904534,8.18E-07,0,8.18E-07,0.000803722,6.46E-07,,,,,,,,,,-12.53131868,0.01290291,1,-12.54685635,-12.51578101,0.002770298,0.00010267,,,,,,
-22.13359857,0,0,-22.14913624,-22.1180609,0.000907041,8.23E-07,0,8.23E-07,0.000805951,6.50E-07,,,,,,,,,,-12.50024334,0,0,-12.51578101,-12.48470567,0.002783699,7.75E-06,,,,,,
-22.10252323,0,0,-22.1180609,-22.08698556,0.000909559,8.27E-07,0,8.27E-07,0.00080819,6.53E-07,,,,,,,,,,-12.469168,0,0,-12.48470567,-12.45363033,0.002797197,7.82E-06,,,,,,
-22.07144789,0,0,-22.08698556,-22.05591022,0.000912088,8.32E-07,0,8.32E-07,0.000810438,6.57E-07,,,,,,,,,,-12.43809266,0,0,-12.45363033,-12.42255499,0.002810793,7.90E-06,,,,,,
-22.04037255,0,0,-22.05591022,-22.02483488,0.000914627,8.37E-07,0,8.37E-07,0.000812695,6.60E-07,,,,,,,,,,-12.40701732,0,0,-12.42255499,-12.39147965,0.002824488,7.98E-06,,,,,,
-22.00929721,0,0,-22.02483488,-21.99375954,0.000917176,8.41E-07,0,8.41E-07,0.000814962,6.64E-07,,,,,,,,,,-12.37594198,0.01290291,1,-12.39147965,-12.36040431,0.002838283,0.000101297,,,,,,
-21.97822187,0,0,-21.99375954,-21.9626842,0.000919736,8.46E-07,0,8.46E-07,0.000817238,6.68E-07,,,,,,,,,,-12.34486664,0,0,-12.36040431,-12.32932897,0.002852179,8.13E-06,,,,,,
-21.94714653,0,0,-21.9626842,-21.93160886,0.000922307,8.51E-07,0,8.51E-07,0.000819524,6.72E-07,,,,,,,,,,-12.3137913,0,0,-12.32932897,-12.29825363,0.002866177,8.21E-06,,,,,,
-21.91607119,0,0,-21.93160886,-21.90053352,0.000924889,8.55E-07,0,8.55E-07,0.000821819,6.75E-07,,,,,,,,,,-12.28271596,0.01290291,1,-12.29825363,-12.26717829,0.002880278,0.000100453,,,,,,
-21.88499585,0,0,-21.90053352,-21.86945818,0.000927482,8.60E-07,0,8.60E-07,0.000824124,6.79E-07,,,,,,,,,,-12.25164062,0,0,-12.26717829,-12.23610295,0.002894483,8.38E-06,,,,,,
-21.85392051,0,0,-21.86945818,-21.83838284,0.000930085,8.65E-07,0,8.65E-07,0.000826439,6.83E-07,,,,,,,,,,-12.22056528,0,0,-12.23610295,-12.20502761,0.002908793,8.46E-06,,,,,,
-21.82284517,0,0,-21.83838284,-21.8073075,0.0009327,8.70E-07,0,8.70E-07,0.000828763,6.87E-07,,,,,,,,,,-12.18948994,0,0,-12.20502761,-12.17395227,0.002923208,8.55E-06,,,,,,
-21.79176983,0,0,-21.8073075,-21.77623216,0.000935325,8.75E-07,0,8.75E-07,0.000831097,6.91E-07,,,,,,,,,,-12.1584146,0,0,-12.17395227,-12.14287693,0.002937731,8.63E-06,,,,,,
-21.76069449,0,0,-21.77623216,-21.74515683,0.000937962,8.80E-07,0,8.80E-07,0.000833441,6.95E-07,,,,,,,,,,-12.12733926,0,0,-12.14287693,-12.11180159,0.002952361,8.72E-06,,,,,,
-21.72961916,0,0,-21.74515683,-21.71408149,0.000940609,8.85E-07,0,8.85E-07,0.000835796,6.99E-07,,,,,,,,,,-12.09626392,0,0,-12.11180159,-12.08072625,0.002967101,8.80E-06,,,,,,
-21.69854382,0,0,-21.71408149,-21.68300615,0.000943268,8.90E-07,0,8.90E-07,0.00083816,7.03E-07,,,,,,,,,,-12.06518858,0,0,-12.08072625,-12.04965092,0.002981951,8.89E-06,,,,,,
-21.66746848,0,0,-21.68300615,-21.65193081,0.000945939,8.95E-07,0,8.95E-07,0.000840534,7.06E-07,,,,,,,,,,-12.03411325,0,0,-12.04965092,-12.01857558,0.002996912,8.98E-06,,,,,,
-21.63639314,0,0,-21.65193081,-21.62085547,0.00094862,9.00E-07,0,9.00E-07,0.000842918,7.11E-07,,,,,,,,,,-12.00303791,0,0,-12.01857558,-11.98750024,0.003011986,9.07E-06,,,,,,
-21.6053178,0,0,-21.62085547,-21.58978013,0.000951313,9.05E-07,0,9.05E-07,0.000845312,7.15E-07,,,,,,,,,,-11.97196257,0,0,-11.98750024,-11.9564249,0.003027173,9.16E-06,,,,,,
-21.57424246,0,0,-21.58978013,-21.55870479,0.000954018,9.10E-07,0,9.10E-07,0.000847716,7.19E-07,,,,,,,,,,-11.94088723,0,0,-11.9564249,-11.92534956,0.003042475,9.26E-06,,,,,,
-21.54316712,0,0,-21.55870479,-21.52762945,0.000956734,9.15E-07,0,9.15E-07,0.000850131,7.23E-07,,,,,,,,,,-11.90981189,0,0,-11.92534956,-11.89427422,0.003057893,9.35E-06,,,,,,
-21.51209178,0,0,-21.52762945,-21.49655411,0.000959461,9.21E-07,0,9.21E-07,0.000852556,7.27E-07,,,,,,,,,,-11.87873655,0,0,-11.89427422,-11.86319888,0.003073428,9.45E-06,,,,,,
-21.48101644,0,0,-21.49655411,-21.46547877,0.0009622,9.26E-07,0,9.26E-07,0.000854992,7.31E-07,,,,,,,,,,-11.84766121,0,0,-11.86319888,-11.83212354,0.003089081,9.54E-06,,,,,,
-21.4499411,0,0,-21.46547877,-21.43440343,0.000964951,9.31E-07,0,9.31E-07,0.000857438,7.35E-07,,,,,,,,,,-11.81658587,0,0,-11.83212354,-11.8010482,0.003104853,9.64E-06,,,,,,
-21.41886576,0,0,-21.43440343,-21.40332809,0.000967714,9.36E-07,0,9.36E-07,0.000859894,7.39E-07,,,,,,,,,,-11.78551053,0,0,-11.8010482,-11.76997286,0.003120746,9.74E-06,,,,,,
-21.38779042,0,0,-21.40332809,-21.37225275,0.000970489,9.42E-07,0,9.42E-07,0.000862361,7.44E-07,,,,,,,,,,-11.75443519,0,0,-11.76997286,-11.73889752,0.003136761,9.84E-06,,,,,,
-21.35671508,0,0,-21.37225275,-21.34117741,0.000973275,9.47E-07,0,9.47E-07,0.000864839,7.48E-07,,,,,,,,,,-11.72335985,0,0,-11.73889752,-11.70782218,0.003152899,9.94E-06,,,,,,
-21.32563974,0,0,-21.34117741,-21.31010207,0.000976074,9.53E-07,0,9.53E-07,0.000867327,7.52E-07,,,,,,,,,,-11.69228451,0,0,-11.70782218,-11.67674684,0.003169161,1.00E-05,,,,,,
-21.2945644,0,0,-21.31010207,-21.27902673,0.000978884,9.58E-07,0,9.58E-07,0.000869826,7.57E-07,,,,,,,,,,-11.66120917,0,0,-11.67674684,-11.6456715,0.003185549,1.01E-05,,,,,,
-21.26348906,0,0,-21.27902673,-21.24795139,0.000981707,9.64E-07,0,9.64E-07,0.000872336,7.61E-07,,,,,,,,,,-11.63013383,0,0,-11.6456715,-11.61459616,0.003202064,1.03E-05,,,,,,
-21.23241372,0,0,-21.24795139,-21.21687605,0.000984542,9.69E-07,0,9.69E-07,0.000874856,7.65E-07,,,,,,,,,,-11.59905849,0,0,-11.61459616,-11.58352082,0.003218706,1.04E-05,,,,,,
-21.20133838,0,0,-21.21687605,-21.18580072,0.000987389,9.75E-07,0,9.75E-07,0.000877388,7.70E-07,,,,,,,,,,-11.56798315,0.01290291,1,-11.58352082,-11.55244548,0.003235479,9.35E-05,,,,,,
-21.17026305,0,0,-21.18580072,-21.15472538,0.000990249,9.81E-07,0,9.81E-07,0.00087993,7.74E-07,,,,,,,,,,-11.53690781,0,0,-11.55244548,-11.52137014,0.003252382,1.06E-05,,,,,,
-21.13918771,0,0,-21.15472538,-21.12365004,0.000993121,9.86E-07,0,9.86E-07,0.000882484,7.79E-07,,,,,,,,,,-11.50583247,0.03870873,3,-11.52137014,-11.4902948,0.003269417,0.001255945,,,,,,
-21.10811237,0,0,-21.12365004,-21.0925747,0.000996006,9.92E-07,0,9.92E-07,0.000885049,7.83E-07,,,,,,,,,,-11.47475714,0,0,-11.4902948,-11.45921947,0.003286586,1.08E-05,,,,,,
-21.07703703,0,0,-21.0925747,-21.06149936,0.000998903,9.98E-07,0,9.98E-07,0.000887625,7.88E-07,,,,,,,,,,-11.4436818,0,0,-11.45921947,-11.42814413,0.00330389,1.09E-05,,,,,,
-21.04596169,0,0,-21.06149936,-21.03042402,0.001001812,1.00E-06,0,1.00E-06,0.000890212,7.92E-07,,,,,,,,,,-11.41260646,0,0,-11.42814413,-11.39706879,0.003321331,1.10E-05,,,,,,
-21.01488635,0,0,-21.03042402,-20.99934868,0.001004735,1.01E-06,0,1.01E-06,0.00089281,7.97E-07,,,,,,,,,,-11.38153112,0,0,-11.39706879,-11.36599345,0.003338909,1.11E-05,,,,,,
-20.98381101,0,0,-20.99934868,-20.96827334,0.00100767,1.02E-06,0,1.02E-06,0.00089542,8.02E-07,,,,,,,,,,-11.35045578,0.01290291,1,-11.36599345,-11.33491811,0.003356627,9.11E-05,,,,,,
-20.95273567,0,0,-20.96827334,-20.937198,0.001010618,1.02E-06,0,1.02E-06,0.000898041,8.06E-07,,,,,,,,,,-11.31938044,0,0,-11.33491811,-11.30384277,0.003374485,1.14E-05,,,,,,
-20.92166033,0,0,-20.937198,-20.90612266,0.001013579,1.03E-06,0,1.03E-06,0.000900674,8.11E-07,,,,,,,,,,-11.2883051,0,0,-11.30384277,-11.27276743,0.003392486,1.15E-05,,,,,,
-20.89058499,0,0,-20.90612266,-20.87504732,0.001016553,1.03E-06,0,1.03E-06,0.000903319,8.16E-07,,,,,,,,,,-11.25722976,0,0,-11.27276743,-11.24169209,0.00341063,1.16E-05,,,,,,
-20.85950965,0,0,-20.87504732,-20.84397198,0.00101954,1.04E-06,0,1.04E-06,0.000905975,8.21E-07,,,,,,,,,,-11.22615442,0,0,-11.24169209,-11.21061675,0.00342892,1.18E-05,,,,,,
-20.82843431,0,0,-20.84397198,-20.81289664,0.001022541,1.05E-06,0,1.05E-06,0.000908643,8.26E-07,,,,,,,,,,-11.19507908,0,0,-11.21061675,-11.17954141,0.003447356,1.19E-05,,,,,,
-20.79735897,0,0,-20.81289664,-20.7818213,0.001025554,1.05E-06,0,1.05E-06,0.000911322,8.31E-07,,,,,,,,,,-11.16400374,0,0,-11.17954141,-11.14846607,0.003465941,1.20E-05,,,,,,
-20.76628363,0,0,-20.7818213,-20.75074596,0.001028581,1.06E-06,0,1.06E-06,0.000914014,8.35E-07,,,,,,,,,,-11.1329284,0,0,-11.14846607,-11.11739073,0.003484676,1.21E-05,,,,,,
-20.73520829,0,0,-20.75074596,-20.71967062,0.001031622,1.06E-06,0,1.06E-06,0.000916717,8.40E-07,,,,,,,,,,-11.10185306,0,0,-11.11739073,-11.08631539,0.003503562,1.23E-05,,,,,,
-20.70413295,0,0,-20.71967062,-20.68859528,0.001034675,1.07E-06,0,1.07E-06,0.000919432,8.45E-07,,,,,,,,,,-11.07077772,0,0,-11.08631539,-11.05524005,0.003522601,1.24E-05,,,,,,
-20.67305761,0,0,-20.68859528,-20.65751994,0.001037743,1.08E-06,0,1.08E-06,0.00092216,8.50E-07,,,,,,,,,,-11.03970238,0,0,-11.05524005,-11.02416471,0.003541796,1.25E-05,,,,,,
-20.64198227,0,0,-20.65751994,-20.6264446,0.001040824,1.08E-06,0,1.08E-06,0.000924899,8.55E-07,,,,,,,,,,-11.00862704,0,0,-11.02416471,-10.99308937,0.003561147,1.27E-05,,,,,,
-20.61090694,0,0,-20.6264446,-20.59536927,0.001043918,1.09E-06,0,1.09E-06,0.000927651,8.61E-07,,,,,,,,,,-10.9775517,0,0,-10.99308937,-10.96201403,0.003580656,1.28E-05,,,,,,
-20.5798316,0,0,-20.59536927,-20.56429393,0.001047027,1.10E-06,0,1.10E-06,0.000930415,8.66E-07,,,,,,,,,,-10.94647636,0,0,-10.96201403,-10.93093869,0.003600325,1.30E-05,,,,,,
-20.54875626,0,0,-20.56429393,-20.53321859,0.001050149,1.10E-06,0,1.10E-06,0.000933191,8.71E-07,,,,,,,,,,-10.91540103,0,0,-10.93093869,-10.89986336,0.003620156,1.31E-05,,,,,,
-20.51768092,0,0,-20.53321859,-20.50214325,0.001053286,1.11E-06,0,1.11E-06,0.00093598,8.76E-07,,,,,,,,,,-10.88432569,0,0,-10.89986336,-10.86878802,0.003640151,1.33E-05,,,,,,
-20.48660558,0,0,-20.50214325,-20.47106791,0.001056436,1.12E-06,0,1.12E-06,0.000938782,8.81E-07,,,,,,,,,,-10.85325035,0,0,-10.86878802,-10.83771268,0.003660311,1.34E-05,,,,,,
-20.45553024,0,0,-20.47106791,-20.43999257,0.001059601,1.12E-06,0,1.12E-06,0.000941596,8.87E-07,,,,,,,,,,-10.82217501,0,0,-10.83771268,-10.80663734,0.003680637,1.35E-05,,,,,,
-20.4244549,0,0,-20.43999257,-20.40891723,0.001062779,1.13E-06,0,1.13E-06,0.000944422,8.92E-07,,,,,,,,,,-10.79109967,0,0,-10.80663734,-10.775562,0.003701133,1.37E-05,,,,,,
-20.39337956,0,0,-20.40891723,-20.37784189,0.001065972,1.14E-06,0,1.14E-06,0.000947261,8.97E-07,,,,,,,,,,-10.76002433,0,0,-10.775562,-10.74448666,0.0037218,1.39E-05,,,,,,
-20.36230422,0,0,-20.37784189,-20.34676655,0.00106918,1.14E-06,0,1.14E-06,0.000950114,9.03E-07,,,,,,,,,,-10.72894899,0,0,-10.74448666,-10.71341132,0.003742639,1.40E-05,,,,,,
-20.33122888,0,0,-20.34676655,-20.31569121,0.001072402,1.15E-06,0,1.15E-06,0.000952979,9.08E-07,,,,,,,,,,-10.69787365,0,0,-10.71341132,-10.68233598,0.003763653,1.42E-05,,,,,,
-20.30015354,0,0,-20.31569121,-20.28461587,0.001075638,1.16E-06,0,1.16E-06,0.000955856,9.14E-07,,,,,,,,,,-10.66679831,0,0,-10.68233598,-10.65126064,0.003784843,1.43E-05,,,,,,
-20.2690782,0,0,-20.28461587,-20.25354053,0.00107889,1.16E-06,0,1.16E-06,0.000958747,9.19E-07,,,,,,,,,,-10.63572297,0.01290291,1,-10.65126064,-10.6201853,0.003806212,8.27E-05,,,,,,
-20.23800286,0,0,-20.25354053,-20.22246519,0.001082155,1.17E-06,0,1.17E-06,0.000961652,9.25E-07,,,,,,,,,,-10.60464763,0,0,-10.6201853,-10.58910996,0.003827762,1.47E-05,,,,,,
-20.20692752,0,0,-20.22246519,-20.19138985,0.001085436,1.18E-06,0,1.18E-06,0.000964569,9.30E-07,,,,,,,,,,-10.57357229,0,0,-10.58910996,-10.55803462,0.003849494,1.48E-05,,,,,,
-20.17585218,0,0,-20.19138985,-20.16031451,0.001088732,1.19E-06,0,1.19E-06,0.0009675,9.36E-07,,,,,,,,,,-10.54249695,0,0,-10.55803462,-10.52695928,0.003871411,1.50E-05,,,,,,
-20.14477684,0,0,-20.16031451,-20.12923917,0.001092042,1.19E-06,0,1.19E-06,0.000970443,9.42E-07,,,,,,,,,,-10.51142161,0,0,-10.52695928,-10.49588394,0.003893514,1.52E-05,,,,,,
-20.1137015,0,0,-20.12923917,-20.09816383,0.001095368,1.20E-06,0,1.20E-06,0.000973401,9.48E-07,,,,,,,,,,-10.48034627,0.01290291,1,-10.49588394,-10.4648086,0.003915806,8.08E-05,,,,,,
-20.08262616,0,0,-20.09816383,-20.06708849,0.001098709,1.21E-06,0,1.21E-06,0.000976372,9.53E-07,,,,,,,,,,-10.44927093,0,0,-10.4648086,-10.43373326,0.00393829,1.55E-05,,,,,,
-20.05155082,0,0,-20.06708849,-20.03601316,0.001102065,1.21E-06,0,1.21E-06,0.000979356,9.59E-07,,,,,,,,,,-10.41819559,0,0,-10.43373326,-10.40265792,0.003960966,1.57E-05,,,,,,
-20.02047549,0,0,-20.03601316,-20.00493782,0.001105437,1.22E-06,0,1.22E-06,0.000982354,9.65E-07,,,,,,,,,,-10.38712025,0,0,-10.40265792,-10.37158258,0.003983838,1.59E-05,,,,,,
-19.98940015,0,0,-20.00493782,-19.97386248,0.001108824,1.23E-06,0,1.23E-06,0.000985366,9.71E-07,,,,,,,,,,-10.35604491,0.01290291,1,-10.37158258,-10.34050725,0.004006907,7.91E-05,,,,,,
-19.95832481,0,0,-19.97386248,-19.94278714,0.001112227,1.24E-06,0,1.24E-06,0.000988392,9.77E-07,,,,,,,,,,-10.32496958,0.01290291,1,-10.34050725,-10.30943191,0.004030176,7.87E-05,,,,,,
-19.92724947,0,0,-19.94278714,-19.9117118,0.001115645,1.24E-06,0,1.24E-06,0.000991432,9.83E-07,,,,,,,,,,-10.29389424,0,0,-10.30943191,-10.27835657,0.004053648,1.64E-05,,,,,,
-19.89617413,0,0,-19.9117118,-19.88063646,0.001119079,1.25E-06,0,1.25E-06,0.000994486,9.89E-07,,,,,,,,,,-10.2628189,0,0,-10.27835657,-10.24728123,0.004077324,1.66E-05,,,,,,
-19.86509879,0,0,-19.88063646,-19.84956112,0.001122529,1.26E-06,0,1.26E-06,0.000997554,9.95E-07,,,,,,,,,,-10.23174356,0,0,-10.24728123,-10.21620589,0.004101206,1.68E-05,,,,,,
-19.83402345,0,0,-19.84956112,-19.81848578,0.001125995,1.27E-06,0,1.27E-06,0.001000636,1.00E-06,,,,,,,,,,-10.20066822,0,0,-10.21620589,-10.18513055,0.004125298,1.70E-05,,,,,,
-19.80294811,0,0,-19.81848578,-19.78741044,0.001129477,1.28E-06,0,1.28E-06,0.001003732,1.01E-06,,,,,,,,,,-10.16959288,0,0,-10.18513055,-10.15405521,0.004149602,1.72E-05,,,,,,
-19.77187277,0,0,-19.78741044,-19.7563351,0.001132975,1.28E-06,0,1.28E-06,0.001006843,1.01E-06,,,,,,,,,,-10.13851754,0,0,-10.15405521,-10.12297987,0.00417412,1.74E-05,,,,,,
-19.74079743,0,0,-19.7563351,-19.72525976,0.001136489,1.29E-06,0,1.29E-06,0.001009968,1.02E-06,,,,,,,,,,-10.1074422,0,0,-10.12297987,-10.09190453,0.004198855,1.76E-05,,,,,,
-19.70972209,0,0,-19.72525976,-19.69418442,0.00114002,1.30E-06,0,1.30E-06,0.001013108,1.03E-06,,,,,,,,,,-10.07636686,0.01290291,1,-10.09190453,-10.06082919,0.004223809,7.53E-05,,,,,,
-19.67864675,0,0,-19.69418442,-19.66310908,0.001143567,1.31E-06,0,1.31E-06,0.001016263,1.03E-06,,,,,,,,,,-10.04529152,0,0,-10.06082919,-10.02975385,0.004248984,1.81E-05,,,,,,
-19.64757141,0,0,-19.66310908,-19.63203374,0.001147131,1.32E-06,0,1.32E-06,0.001019432,1.04E-06,,,,,,,,,,-10.01421618,0,0,-10.02975385,-9.998678511,0.004274384,1.83E-05,,,,,,
-19.61649607,0,0,-19.63203374,-19.6009584,0.001150711,1.32E-06,0,1.32E-06,0.001022616,1.05E-06,,,,,,,,,,-9.983140841,0,0,-9.998678511,-9.967603172,0.004300012,1.85E-05,,,,,,
-19.58542073,0,0,-19.6009584,-19.56988306,0.001154309,1.33E-06,0,1.33E-06,0.001025815,1.05E-06,,,,,,,,,,-9.952065502,0,0,-9.967603172,-9.936527832,0.004325869,1.87E-05,,,,,,
-19.55434539,0,0,-19.56988306,-19.53880772,0.001157923,1.34E-06,0,1.34E-06,0.001029029,1.06E-06,,,,,,,,,,-9.920990162,0,0,-9.936527832,-9.905452493,0.004351958,1.89E-05,,,,,,
-19.52327005,0,0,-19.53880772,-19.50773238,0.001161553,1.35E-06,0,1.35E-06,0.001032258,1.07E-06,,,,,,,,,,-9.889914823,0,0,-9.905452493,-9.874377153,0.004378283,1.92E-05,,,,,,
-19.49219471,0,0,-19.50773238,-19.47665704,0.001165202,1.36E-06,0,1.36E-06,0.001035502,1.07E-06,,,,,,,,,,-9.858839484,0,0,-9.874377153,-9.843301814,0.004404846,1.94E-05,,,,,,
-19.46111938,0,0,-19.47665704,-19.44558171,0.001168867,1.37E-06,0,1.37E-06,0.001038761,1.08E-06,,,,,,,,,,-9.827764144,0,0,-9.843301814,-9.812226474,0.00443165,1.96E-05,,,,,,
-19.43004404,0,0,-19.44558171,-19.41450637,0.001172549,1.37E-06,0,1.37E-06,0.001042036,1.09E-06,,,,,,,,,,-9.796688805,0,0,-9.812226474,-9.781151135,0.004458698,1.99E-05,,,,,,
-19.3989687,0,0,-19.41450637,-19.38343103,0.001176249,1.38E-06,0,1.38E-06,0.001045327,1.09E-06,,,,,,,,,,-9.765613465,0,0,-9.781151135,-9.750075795,0.004485993,2.01E-05,,,,,,
-19.36789336,0,0,-19.38343103,-19.35235569,0.001179967,1.39E-06,0,1.39E-06,0.001048633,1.10E-06,,,,,,,,,,-9.734538126,0,0,-9.750075795,-9.719000456,0.004513538,2.04E-05,,,,,,
-19.33681802,0,0,-19.35235569,-19.32128035,0.001183702,1.40E-06,0,1.40E-06,0.001051954,1.11E-06,,,,,,,,,,-9.703462786,0,0,-9.719000456,-9.687925117,0.004541335,2.06E-05,,,,,,
-19.30574268,0,0,-19.32128035,-19.29020501,0.001187455,1.41E-06,0,1.41E-06,0.001055292,1.11E-06,,,,,,,,,,-9.672387447,0,0,-9.687925117,-9.656849777,0.004569389,2.09E-05,,,,,,
-19.27466734,0,0,-19.29020501,-19.25912967,0.001191225,1.42E-06,0,1.42E-06,0.001058645,1.12E-06,,,,,,,,,,-9.641312107,0,0,-9.656849777,-9.625774438,0.004597702,2.11E-05,,,,,,
-19.243592,0,0,-19.25912967,-19.22805433,0.001195014,1.43E-06,0,1.43E-06,0.001062015,1.13E-06,,,,,,,,,,-9.610236768,0,0,-9.625774438,-9.594699098,0.004626277,2.14E-05,,,,,,
-19.21251666,0,0,-19.22805433,-19.19697899,0.00119882,1.44E-06,0,1.44E-06,0.0010654,1.14E-06,,,,,,,,,,-9.579161428,0,0,-9.594699098,-9.563623759,0.004655117,2.17E-05,,,,,,
-19.18144132,0,0,-19.19697899,-19.16590365,0.001202645,1.45E-06,0,1.45E-06,0.001068802,1.14E-06,,,,,,,,,,-9.548086089,0,0,-9.563623759,-9.532548419,0.004684226,2.19E-05,,,,,,
-19.15036598,0,0,-19.16590365,-19.13482831,0.001206489,1.46E-06,0,1.46E-06,0.00107222,1.15E-06,,,,,,,,,,-9.51701075,0,0,-9.532548419,-9.50147308,0.004713608,2.22E-05,,,,,,
-19.11929064,0,0,-19.13482831,-19.10375297,0.00121035,1.46E-06,0,1.46E-06,0.001075654,1.16E-06,,,,,,,,,,-9.48593541,0,0,-9.50147308,-9.47039774,0.004743265,2.25E-05,,,,,,
-19.0882153,0,0,-19.10375297,-19.07267763,0.00121423,1.47E-06,0,1.47E-06,0.001079105,1.16E-06,,,,,,,,,,-9.454860071,0,0,-9.47039774,-9.439322401,0.004773201,2.28E-05,,,,,,
-19.05713996,0,0,-19.07267763,-19.04160229,0.001218129,1.48E-06,0,1.48E-06,0.001082572,1.17E-06,,,,,,,,,,-9.423784731,0,0,-9.439322401,-9.408247061,0.004803419,2.31E-05,,,,,,
-19.02606462,0,0,-19.04160229,-19.01052695,0.001222047,1.49E-06,0,1.49E-06,0.001086056,1.18E-06,,,,,,,,,,-9.392709392,0,0,-9.408247061,-9.377171722,0.004833923,2.34E-05,,,,,,
-18.99498928,0,0,-19.01052695,-18.97945161,0.001225983,1.50E-06,0,1.50E-06,0.001089557,1.19E-06,,,,,,,,,,-9.361634052,0,0,-9.377171722,-9.346096383,0.004864717,2.37E-05,,,,,,
-18.96391394,0,0,-18.97945161,-18.94837627,0.001229939,1.51E-06,0,1.51E-06,0.001093075,1.19E-06,,,,,,,,,,-9.330558713,0,0,-9.346096383,-9.315021043,0.004895804,2.40E-05,,,,,,
-18.9328386,0,0,-18.94837627,-18.91730093,0.001233913,1.52E-06,0,1.52E-06,0.00109661,1.20E-06,,,,,,,,,,-9.299483373,0,0,-9.315021043,-9.283945704,0.004927188,2.43E-05,,,,,,
-18.90176327,0,0,-18.91730093,-18.8862256,0.001237907,1.53E-06,0,1.53E-06,0.001100162,1.21E-06,,,,,,,,,,-9.268408034,0.02580582,2,-9.283945704,-9.252870364,0.004958873,0.000434595,,,,,,
